date,product_id,category,price,user_id,age,gender,location,number_of_reviews,average_rating,purchase_frequency,ad_spend,sales
2043-05-30,P8551,Clothing,163.84,U963,43,Male,WA,10,3.2,6,1547.34,657.96
2043-05-31,P8552,Clothing,974.89,U193,52,Male,TX,7,4.4,5,1027.71,3081.65
2043-06-01,P8553,Clothing,126.78,U520,41,Male,TX,20,2.1,3,1421.67,1872.12
2043-06-02,P8554,Books,829.58,U608,23,Female,CA,28,3.8,1,778.88,3968.03
2043-06-03,P8555,Clothing,848.1,U668,62,Female,OR,0,2.5,4,850.54,4456.9
2043-06-04,P8556,Clothing,261.63,U912,40,Male,TX,26,3.4,9,1461.43,2272.1
2043-06-05,P8557,Electronics,668.81,U906,55,Female,WA,10,2.9,2,1392.45,2057.61
2043-06-06,P8558,Furniture,645.36,U50,31,Male,WA,37,1.6,7,955.91,1273.64
2043-06-07,P8559,Books,534.31,U428,21,Female,OR,9,4.1,9,1134.83,4250.44
2043-06-08,P8560,Electronics,909.95,U233,48,Female,CA,31,3.3,3,1041.16,1249.24
2043-06-09,P8561,Furniture,709.54,U176,45,Male,NV,43,2.9,3,239.9,2539.03
2043-06-10,P8562,Books,514.54,U216,32,Male,CA,36,1.1,1,340.52,845.18
2043-06-11,P8563,Clothing,437.72,U878,37,Female,OR,41,4.0,2,1304.43,148.55
2043-06-12,P8564,Books,519.47,U700,37,Female,WA,6,1.8,6,1731.44,1532.57
2043-06-13,P8565,Furniture,127.18,U256,50,Male,NV,33,4.2,7,1308.62,1370.93
2043-06-14,P8566,Electronics,29.99,U468,26,Male,WA,27,2.4,8,652.59,3567.37
2043-06-15,P8567,Electronics,776.26,U464,30,Female,OR,34,4.2,4,1931.11,1883.35
2043-06-16,P8568,Furniture,37.41,U461,49,Male,CA,35,3.8,8,227.82,4549.13
2043-06-17,P8569,Electronics,772.09,U547,52,Female,CA,38,4.1,2,1316.52,829.72
2043-06-18,P8570,Books,206.36,U68,26,Male,NV,23,1.2,5,510.9,1895.29
2043-06-19,P8571,Books,364.68,U934,50,Male,WA,25,3.4,6,1255.55,1406.77
2043-06-20,P8572,Electronics,318.21,U660,53,Male,IL,26,4.3,9,438.67,1096.8
2043-06-21,P8573,Furniture,947.34,U185,45,Male,NV,5,1.4,2,881.49,1224.02
2043-06-22,P8574,Clothing,747.99,U980,59,Female,WA,49,2.9,2,908.4,1148.19
2043-06-23,P8575,Books,751.22,U768,55,Male,OR,7,2.7,9,1716.86,4244.78
2043-06-24,P8576,Furniture,348.1,U734,28,Female,NV,32,1.2,9,175.89,637.42
2043-06-25,P8577,Electronics,392.85,U413,32,Male,IL,42,4.3,5,1411.4,73.98
2043-06-26,P8578,Clothing,783.67,U279,26,Male,TX,14,3.6,5,1105.3,3430.45
2043-06-27,P8579,Electronics,645.83,U813,50,Male,NY,7,2.6,9,1053.96,2937.66
2043-06-28,P8580,Clothing,661.01,U679,51,Male,CA,9,2.6,9,1891.69,387.73
2043-06-29,P8581,Electronics,197.21,U680,52,Male,TX,22,4.6,9,236.96,1201.42
2043-06-30,P8582,Books,188.91,U341,25,Female,IL,8,2.9,1,1304.61,1961.84
2043-07-01,P8583,Electronics,26.99,U265,46,Female,NV,8,2.1,3,450.4,3937.8
2043-07-02,P8584,Books,270.23,U885,42,Female,WA,39,3.6,1,487.34,3238.65
2043-07-03,P8585,Books,89.91,U293,63,Male,OR,14,2.6,9,412.81,4246.61
2043-07-04,P8586,Clothing,959.52,U183,55,Female,CA,13,4.8,8,493.84,2951.51
2043-07-05,P8587,Books,500.87,U933,36,Female,CA,37,3.4,3,601.9,3043.38
2043-07-06,P8588,Furniture,16.05,U369,55,Female,NY,49,3.3,6,310.72,1708.45
2043-07-07,P8589,Furniture,180.86,U909,30,Male,TX,6,1.4,4,1185.88,537.77
2043-07-08,P8590,Furniture,422.36,U613,53,Female,TX,7,1.2,6,181.17,2278.2
2043-07-09,P8591,Books,15.27,U663,52,Male,WA,31,1.1,2,1742.89,583.4
2043-07-10,P8592,Furniture,855.75,U936,36,Male,OR,17,3.1,8,1821.12,433.42
2043-07-11,P8593,Books,410.67,U410,43,Female,FL,16,1.9,9,1488.76,4771.81
2043-07-12,P8594,Furniture,541.88,U163,43,Male,IL,24,2.5,9,1655.44,3835.8
2043-07-13,P8595,Furniture,122.64,U975,21,Male,NY,28,2.5,4,1354.43,4142.95
2043-07-14,P8596,Clothing,785.06,U284,36,Female,CA,42,1.7,5,127.71,4712.74
2043-07-15,P8597,Clothing,247.9,U127,36,Female,FL,26,2.9,4,1151.81,4720.49
2043-07-16,P8598,Furniture,547.81,U993,43,Female,CA,37,4.2,5,1137.96,4440.58
2043-07-17,P8599,Clothing,938.66,U60,23,Male,CA,24,2.5,6,794.41,2934.85
2043-07-18,P8600,Books,755.77,U399,18,Female,NY,9,2.6,3,1730.69,1933.46
2043-07-19,P8601,Electronics,607.7,U552,37,Female,CA,8,4.6,9,377.04,1704.02
2043-07-20,P8602,Electronics,733.69,U442,63,Female,FL,12,2.4,6,1513.96,322.84
2043-07-21,P8603,Clothing,207.25,U406,19,Female,CA,40,2.9,6,164.85,4422.28
2043-07-22,P8604,Clothing,961.33,U782,26,Male,FL,41,2.5,4,1001.48,3702.77
2043-07-23,P8605,Furniture,742.45,U812,45,Female,FL,26,3.7,7,87.67,4857.53
2043-07-24,P8606,Books,203.67,U419,36,Male,OR,3,1.7,4,134.35,2305.07
2043-07-25,P8607,Electronics,684.58,U980,20,Female,FL,39,2.9,6,1693.67,3009.76
2043-07-26,P8608,Furniture,555.09,U182,51,Female,TX,3,3.4,5,1894.32,2583.53
2043-07-27,P8609,Books,621.61,U47,45,Female,IL,34,1.4,7,1265.75,2363.53
2043-07-28,P8610,Books,423.88,U420,28,Female,TX,42,4.4,6,714.93,1768.84
2043-07-29,P8611,Books,465.93,U682,33,Female,IL,11,2.6,7,620.82,2424.06
2043-07-30,P8612,Electronics,61.71,U208,29,Female,FL,32,3.7,6,1943.25,1647.9
2043-07-31,P8613,Furniture,838.52,U316,27,Male,CA,7,4.7,2,1001.7,1933.04
2043-08-01,P8614,Electronics,705.33,U717,30,Female,FL,11,3.8,4,596.61,584.74
2043-08-02,P8615,Books,502.01,U658,34,Male,CA,13,1.6,2,1721.16,1641.96
2043-08-03,P8616,Electronics,680.43,U788,48,Female,TX,10,1.3,2,1587.46,1418.11
2043-08-04,P8617,Books,474.03,U268,22,Male,NV,3,3.5,5,1828.67,3125.1
2043-08-05,P8618,Furniture,909.55,U822,23,Male,OR,44,2.1,4,1452.82,27.03
2043-08-06,P8619,Books,892.91,U446,32,Male,NY,40,1.5,5,1966.47,4117.28
2043-08-07,P8620,Furniture,274.46,U862,42,Female,FL,45,1.8,9,280.22,2078.06
2043-08-08,P8621,Electronics,784.44,U214,44,Female,CA,46,2.2,9,782.17,3640.95
2043-08-09,P8622,Clothing,835.97,U959,29,Male,IL,10,2.0,5,1323.36,2890.67
2043-08-10,P8623,Furniture,598.81,U892,21,Male,NY,36,2.9,7,165.18,1663.97
2043-08-11,P8624,Furniture,47.46,U981,50,Female,CA,21,1.6,3,1337.57,3739.62
2043-08-12,P8625,Furniture,990.52,U645,51,Male,TX,39,1.7,8,1186.95,253.85
2043-08-13,P8626,Electronics,503.15,U964,56,Female,CA,16,4.3,4,1138.4,4509.53
2043-08-14,P8627,Books,751.13,U629,28,Female,TX,35,4.9,6,1659.73,528.71
2043-08-15,P8628,Furniture,836.99,U47,49,Female,CA,32,4.8,3,456.31,2161.26
2043-08-16,P8629,Electronics,222.43,U352,44,Female,NY,2,2.0,8,1422.58,3721.2
2043-08-17,P8630,Furniture,600.99,U398,52,Male,FL,11,4.3,6,524.97,388.82
2043-08-18,P8631,Furniture,491.96,U474,54,Male,FL,11,4.4,5,72.78,747.89
2043-08-19,P8632,Clothing,884.04,U765,31,Female,NY,38,1.4,3,675.47,2634.65
2043-08-20,P8633,Furniture,460.25,U702,20,Male,TX,31,2.2,1,1886.15,4740.33
2043-08-21,P8634,Electronics,727.99,U97,45,Female,CA,40,3.3,5,1561.72,3674.49
2043-08-22,P8635,Books,420.03,U591,45,Male,NY,40,4.4,6,1487.81,126.53
2043-08-23,P8636,Books,74.59,U964,24,Female,TX,40,1.9,7,1263.09,3967.66
2043-08-24,P8637,Furniture,32.27,U533,19,Male,CA,1,5.0,2,1300.11,208.28
2043-08-25,P8638,Electronics,984.55,U866,20,Male,NY,32,1.1,9,1796.17,4721.87
2043-08-26,P8639,Books,129.9,U703,50,Female,WA,6,4.0,8,1674.66,3077.91
2043-08-27,P8640,Clothing,391.43,U774,26,Female,IL,47,4.7,5,236.61,4089.43
2043-08-28,P8641,Books,627.66,U376,39,Male,WA,27,2.4,5,380.76,417.41
2043-08-29,P8642,Books,93.63,U255,42,Male,NY,28,1.6,6,79.35,304.36
2043-08-30,P8643,Furniture,828.27,U488,29,Female,NY,24,2.1,7,1228.43,3903.12
2043-08-31,P8644,Furniture,903.26,U965,44,Female,TX,26,4.8,3,775.6,3359.38
2043-09-01,P8645,Furniture,478.16,U222,56,Male,TX,29,4.8,5,1149.61,2713.42
2043-09-02,P8646,Electronics,116.59,U677,60,Female,IL,22,1.3,6,1918.53,2053.41
2043-09-03,P8647,Books,587.59,U218,41,Male,OR,27,1.0,4,777.06,2454.2
2043-09-04,P8648,Furniture,787.75,U75,28,Male,WA,19,1.1,2,684.77,4263.16
2043-09-05,P8649,Books,867.12,U443,44,Female,OR,34,4.0,4,832.45,4451.89
2043-09-06,P8650,Books,513.98,U599,41,Male,WA,48,2.7,8,98.17,2067.45
2043-09-07,P8651,Furniture,399.06,U115,40,Male,OR,40,4.8,4,1589.48,3042.68
2043-09-08,P8652,Clothing,115.93,U951,20,Female,CA,15,1.3,8,501.26,1613.86
2043-09-09,P8653,Furniture,475.38,U279,23,Female,FL,4,2.5,7,832.7,1885.36
2043-09-10,P8654,Books,484.11,U398,54,Female,NY,34,3.1,3,1948.34,549.6
2043-09-11,P8655,Electronics,701.82,U194,57,Female,FL,32,1.0,6,831.17,3765.79
2043-09-12,P8656,Books,210.05,U840,20,Female,NV,22,2.9,5,1754.6,3338.57
2043-09-13,P8657,Books,903.72,U583,29,Male,FL,14,2.6,2,1937.42,1350.47
2043-09-14,P8658,Books,579.76,U86,35,Male,CA,46,1.5,5,1105.76,4672.94
2043-09-15,P8659,Electronics,215.76,U595,47,Male,TX,26,1.1,9,922.18,4928.87
2043-09-16,P8660,Clothing,371.11,U485,34,Male,TX,14,1.8,8,1716.78,1149.75
2043-09-17,P8661,Clothing,893.58,U876,36,Male,FL,48,4.0,3,429.33,4579.43
2043-09-18,P8662,Furniture,524.35,U461,23,Female,FL,4,3.6,1,1898.32,903.03
2043-09-19,P8663,Furniture,918.28,U687,50,Male,OR,18,2.6,5,154.43,1569.58
2043-09-20,P8664,Books,424.88,U749,46,Male,OR,11,1.4,7,1309.48,2406.78
2043-09-21,P8665,Electronics,520.2,U3,62,Female,WA,36,3.0,5,1284.96,4254.64
2043-09-22,P8666,Clothing,606.96,U229,38,Male,CA,26,1.6,3,502.03,4451.8
2043-09-23,P8667,Clothing,679.8,U723,51,Female,IL,10,2.9,4,745.11,952.54
2043-09-24,P8668,Electronics,756.54,U329,33,Male,OR,3,2.7,6,773.36,1231.97
2043-09-25,P8669,Books,776.06,U658,46,Male,FL,32,1.1,7,1852.54,3583.74
2043-09-26,P8670,Furniture,548.19,U967,28,Male,OR,17,2.3,9,1322.18,2779.69
2043-09-27,P8671,Electronics,82.89,U186,32,Male,FL,31,4.6,4,1040.14,2185.01
2043-09-28,P8672,Electronics,125.8,U933,56,Female,IL,3,3.5,2,1159.73,32.12
2043-09-29,P8673,Electronics,267.53,U160,53,Female,OR,5,4.1,7,899.34,1252.95
2043-09-30,P8674,Books,887.32,U867,32,Male,NY,16,2.3,8,651.95,801.87
2043-10-01,P8675,Furniture,777.45,U241,52,Male,OR,44,4.6,2,1332.62,1711.22
2043-10-02,P8676,Books,726.32,U901,44,Male,OR,17,4.8,5,167.46,1464.74
2043-10-03,P8677,Furniture,97.47,U34,35,Female,NY,33,3.4,3,100.69,2540.1
2043-10-04,P8678,Books,137.63,U594,41,Female,NY,8,4.4,4,934.75,2869.57
2043-10-05,P8679,Books,616.62,U330,41,Female,NY,43,1.9,8,806.57,2049.94
2043-10-06,P8680,Books,239.53,U548,25,Female,WA,3,1.2,9,53.42,4954.01
2043-10-07,P8681,Electronics,927.45,U369,36,Female,OR,5,4.2,1,1423.91,2890.33
2043-10-08,P8682,Furniture,690.7,U897,38,Female,NV,0,3.1,7,862.04,3994.83
2043-10-09,P8683,Books,670.56,U954,33,Male,IL,28,1.5,8,1671.82,3941.85
2043-10-10,P8684,Books,363.6,U461,28,Female,NV,12,4.1,6,163.8,4672.99
2043-10-11,P8685,Furniture,165.59,U131,51,Female,FL,27,4.0,1,64.61,1600.99
2043-10-12,P8686,Clothing,522.48,U907,40,Male,NY,47,4.4,2,203.83,1059.8
2043-10-13,P8687,Clothing,708.01,U466,22,Female,NY,18,1.9,5,81.06,2805.12
2043-10-14,P8688,Books,171.91,U75,25,Male,NY,26,2.1,7,1933.0,4415.2
2043-10-15,P8689,Books,915.29,U292,33,Female,NV,7,1.7,6,1455.2,239.72
2043-10-16,P8690,Books,62.23,U975,28,Male,CA,49,2.1,9,1234.02,674.98
2043-10-17,P8691,Furniture,859.85,U192,21,Male,OR,45,2.1,4,1359.4,3346.76
2043-10-18,P8692,Clothing,976.02,U702,20,Male,OR,19,4.6,1,1627.07,418.18
2043-10-19,P8693,Clothing,817.3,U64,45,Female,TX,44,3.3,7,1222.92,593.65
2043-10-20,P8694,Clothing,384.63,U444,44,Male,IL,35,1.9,9,487.25,4381.99
2043-10-21,P8695,Furniture,240.65,U987,20,Male,FL,34,3.4,4,843.59,1946.46
2043-10-22,P8696,Furniture,718.28,U628,59,Male,WA,39,2.4,5,1737.77,3404.98
2043-10-23,P8697,Furniture,721.19,U434,35,Male,WA,17,2.9,8,1107.27,3144.17
2043-10-24,P8698,Books,196.35,U580,36,Female,WA,35,5.0,4,304.28,834.37
2043-10-25,P8699,Electronics,903.08,U667,44,Female,NY,40,4.0,9,1873.24,320.85
2043-10-26,P8700,Furniture,930.58,U27,56,Female,CA,34,4.4,4,568.74,3871.18
2043-10-27,P8701,Books,927.23,U241,25,Male,TX,42,4.2,5,369.64,4270.99
2043-10-28,P8702,Electronics,34.07,U96,22,Male,IL,13,3.7,6,82.21,2804.09
2043-10-29,P8703,Books,379.3,U889,62,Male,CA,16,2.7,8,1843.3,1194.39
2043-10-30,P8704,Electronics,180.43,U681,60,Male,IL,6,3.3,4,1415.83,2287.45
2043-10-31,P8705,Electronics,81.61,U555,42,Female,TX,13,3.5,6,1960.85,1636.89
2043-11-01,P8706,Electronics,53.57,U920,45,Female,NV,0,4.3,2,351.11,452.72
2043-11-02,P8707,Electronics,190.34,U970,46,Female,IL,27,1.8,9,1957.03,2246.41
2043-11-03,P8708,Electronics,836.18,U837,21,Male,CA,4,2.9,8,743.69,3127.63
2043-11-04,P8709,Books,550.47,U243,28,Female,FL,39,4.3,1,654.84,1803.46
2043-11-05,P8710,Clothing,520.99,U560,38,Male,OR,31,1.8,2,51.59,1909.92
2043-11-06,P8711,Clothing,387.93,U934,45,Male,IL,33,1.3,2,510.69,4267.39
2043-11-07,P8712,Furniture,678.58,U378,41,Female,IL,37,1.5,3,1785.81,3367.56
2043-11-08,P8713,Books,111.6,U227,63,Male,TX,39,4.0,8,405.23,758.28
2043-11-09,P8714,Clothing,606.64,U313,45,Female,IL,12,1.8,3,576.31,2130.93
2043-11-10,P8715,Books,993.77,U187,61,Female,NY,19,3.3,9,871.89,2756.93
2043-11-11,P8716,Furniture,273.08,U101,54,Female,FL,4,4.0,6,1363.64,1502.56
2043-11-12,P8717,Clothing,86.77,U274,57,Male,IL,32,1.1,3,162.99,3668.7
2043-11-13,P8718,Clothing,69.84,U979,63,Female,FL,30,1.1,7,348.35,1886.06
2043-11-14,P8719,Books,456.81,U8,32,Male,NV,35,4.4,9,871.37,3612.55
2043-11-15,P8720,Clothing,318.3,U290,49,Female,NV,18,2.1,1,1008.1,3983.17
2043-11-16,P8721,Furniture,92.75,U892,55,Male,IL,19,3.6,5,1984.13,1629.16
2043-11-17,P8722,Clothing,844.07,U970,57,Male,NV,9,3.8,6,1832.19,4613.21
2043-11-18,P8723,Clothing,208.98,U442,46,Female,NY,3,1.8,6,1797.87,2887.44
2043-11-19,P8724,Furniture,713.63,U112,28,Female,CA,45,1.9,1,1467.18,4279.74
2043-11-20,P8725,Clothing,124.19,U153,58,Male,OR,2,2.3,9,519.26,1317.12
2043-11-21,P8726,Electronics,527.71,U528,31,Female,FL,15,2.8,8,1734.13,1937.29
2043-11-22,P8727,Books,146.42,U923,61,Male,CA,46,2.5,9,1876.83,4923.25
2043-11-23,P8728,Electronics,171.29,U749,31,Female,CA,12,1.6,3,426.47,1944.2
2043-11-24,P8729,Electronics,475.14,U647,34,Female,IL,9,2.3,8,905.82,394.04
2043-11-25,P8730,Clothing,864.01,U381,24,Male,FL,31,3.6,6,1561.73,169.89
2043-11-26,P8731,Furniture,155.0,U512,34,Female,WA,3,1.4,6,782.51,763.88
2043-11-27,P8732,Clothing,844.73,U356,55,Female,NV,18,1.9,4,473.38,883.85
2043-11-28,P8733,Books,716.83,U752,60,Female,OR,32,2.8,6,1718.2,1721.44
2043-11-29,P8734,Books,173.51,U973,29,Female,IL,46,4.9,4,415.68,3469.23
2043-11-30,P8735,Clothing,532.07,U135,25,Male,CA,49,1.7,9,1399.05,1669.94
2043-12-01,P8736,Books,248.49,U187,42,Male,WA,32,4.2,4,1500.67,1452.64
2043-12-02,P8737,Clothing,818.48,U597,23,Female,OR,16,1.4,7,482.02,4022.47
2043-12-03,P8738,Books,700.4,U919,25,Male,CA,34,3.0,3,473.07,4503.0
2043-12-04,P8739,Furniture,62.74,U63,29,Male,FL,4,3.2,1,835.1,3951.15
2043-12-05,P8740,Clothing,205.66,U137,29,Female,WA,13,3.3,6,918.78,1719.61
2043-12-06,P8741,Furniture,276.62,U944,46,Female,CA,42,2.7,9,1203.5,4445.37
2043-12-07,P8742,Furniture,424.43,U501,51,Male,FL,7,3.3,1,1250.54,2448.67
2043-12-08,P8743,Clothing,697.13,U169,58,Female,NY,14,2.7,2,489.03,299.57
2043-12-09,P8744,Books,290.91,U602,49,Male,TX,11,4.7,5,528.1,4925.65
2043-12-10,P8745,Clothing,10.19,U727,42,Female,WA,24,3.6,6,761.55,2115.57
2043-12-11,P8746,Furniture,142.74,U192,51,Male,FL,2,3.8,1,740.18,3156.68
2043-12-12,P8747,Electronics,872.38,U863,21,Female,NY,13,1.8,1,1144.53,1122.02
2043-12-13,P8748,Books,438.72,U1000,64,Male,OR,1,1.9,8,564.49,2656.48
2043-12-14,P8749,Books,670.43,U490,32,Male,IL,36,3.3,3,1217.96,4573.03
2043-12-15,P8750,Clothing,869.93,U772,53,Male,OR,6,3.3,3,788.75,51.33
2043-12-16,P8751,Clothing,414.7,U92,34,Male,IL,13,4.9,7,1642.97,4827.1
2043-12-17,P8752,Furniture,410.49,U777,36,Female,WA,4,1.5,9,561.13,703.47
2043-12-18,P8753,Furniture,391.18,U590,18,Male,IL,9,4.0,4,1753.11,4821.16
2043-12-19,P8754,Electronics,594.76,U467,37,Female,NY,8,3.2,1,317.44,1333.92
2043-12-20,P8755,Electronics,440.62,U302,40,Female,CA,47,2.8,7,1993.44,672.39
2043-12-21,P8756,Clothing,771.43,U375,45,Male,NY,39,1.7,5,491.59,1488.68
2043-12-22,P8757,Electronics,692.04,U110,27,Female,OR,5,3.8,1,995.2,1312.55
2043-12-23,P8758,Books,896.0,U649,60,Female,CA,41,4.1,6,558.24,4633.05
2043-12-24,P8759,Books,136.56,U779,32,Male,IL,0,3.8,7,802.96,1415.33
2043-12-25,P8760,Electronics,91.3,U965,61,Female,NV,18,1.1,4,82.22,1726.08
2043-12-26,P8761,Furniture,859.73,U519,37,Female,WA,35,4.8,6,1685.26,4201.98
2043-12-27,P8762,Books,467.54,U485,28,Male,TX,31,2.2,7,837.96,285.82
2043-12-28,P8763,Clothing,341.49,U228,26,Female,NY,23,4.2,3,248.42,598.73
2043-12-29,P8764,Clothing,298.81,U836,41,Male,TX,16,4.7,9,1797.36,430.23
2043-12-30,P8765,Furniture,789.09,U491,38,Male,NY,13,4.4,9,378.92,2970.34
2043-12-31,P8766,Furniture,45.46,U600,53,Male,WA,35,3.1,8,907.21,2756.78
2044-01-01,P8767,Books,910.13,U58,22,Female,IL,40,1.8,3,909.24,2737.99
2044-01-02,P8768,Electronics,714.87,U435,54,Female,WA,40,1.0,3,273.26,4535.23
2044-01-03,P8769,Clothing,122.57,U254,26,Male,CA,0,3.6,3,133.67,3468.07
2044-01-04,P8770,Electronics,613.23,U446,27,Female,FL,34,2.5,2,1044.38,886.83
2044-01-05,P8771,Electronics,552.89,U466,22,Female,OR,28,1.7,8,717.89,4299.68
2044-01-06,P8772,Clothing,19.14,U552,55,Male,NY,3,3.4,8,1789.18,4216.68
2044-01-07,P8773,Electronics,619.18,U997,25,Female,IL,19,1.5,4,217.09,3039.31
2044-01-08,P8774,Furniture,590.17,U313,19,Female,CA,41,2.7,6,1433.71,1290.48
2044-01-09,P8775,Furniture,254.9,U730,60,Male,NY,12,4.4,5,846.62,4123.33
2044-01-10,P8776,Clothing,164.42,U539,26,Female,IL,18,1.4,2,231.81,2059.34
2044-01-11,P8777,Books,239.08,U760,46,Female,CA,44,3.1,6,1483.35,3927.52
2044-01-12,P8778,Books,396.57,U938,33,Male,TX,3,1.1,1,1556.59,4836.51
2044-01-13,P8779,Books,463.24,U480,51,Female,NV,49,4.3,8,1394.2,1327.47
2044-01-14,P8780,Furniture,202.86,U878,26,Female,IL,17,3.2,1,1390.65,4880.03
2044-01-15,P8781,Electronics,349.03,U664,39,Male,NY,13,4.7,3,1428.81,4775.78
2044-01-16,P8782,Electronics,654.95,U435,19,Female,FL,41,4.5,6,470.51,543.0
2044-01-17,P8783,Electronics,969.1,U206,38,Female,TX,8,2.6,4,690.18,4011.8
2044-01-18,P8784,Clothing,604.66,U609,36,Female,TX,26,2.3,5,1550.4,4435.28
2044-01-19,P8785,Clothing,681.57,U476,50,Female,FL,11,4.7,3,1359.75,4755.02
2044-01-20,P8786,Electronics,830.69,U414,57,Male,NY,13,4.4,3,979.81,3209.29
2044-01-21,P8787,Clothing,628.35,U678,21,Female,FL,1,1.2,8,1539.01,3971.46
2044-01-22,P8788,Furniture,277.23,U605,25,Female,WA,4,4.6,8,1208.65,2996.8
2044-01-23,P8789,Furniture,211.87,U364,62,Female,FL,18,3.3,9,1231.04,2005.24
2044-01-24,P8790,Electronics,32.93,U817,23,Male,NV,30,1.7,3,947.84,2907.86
2044-01-25,P8791,Clothing,822.55,U137,35,Female,NY,28,3.6,7,891.21,2255.18
2044-01-26,P8792,Books,639.68,U627,20,Male,OR,44,1.1,5,986.64,1562.05
2044-01-27,P8793,Books,441.02,U946,46,Male,CA,8,4.0,9,1300.54,4415.97
2044-01-28,P8794,Clothing,435.38,U996,20,Male,CA,22,1.8,1,1517.08,188.05
2044-01-29,P8795,Clothing,543.85,U242,58,Female,TX,41,4.4,1,713.85,2507.6
2044-01-30,P8796,Electronics,387.97,U107,49,Female,FL,7,1.5,9,1702.03,618.31
2044-01-31,P8797,Electronics,183.29,U601,36,Female,NY,5,3.3,6,1437.1,4808.03
2044-02-01,P8798,Clothing,524.59,U27,37,Female,IL,18,3.9,2,451.04,1033.65
2044-02-02,P8799,Furniture,16.23,U48,24,Female,NV,33,4.7,9,233.66,4248.8
2044-02-03,P8800,Books,373.31,U657,45,Female,WA,23,3.9,3,1705.49,1056.61
2044-02-04,P8801,Books,128.88,U143,21,Male,OR,7,4.2,5,1859.66,1914.9
2044-02-05,P8802,Furniture,949.7,U681,40,Male,OR,41,3.8,9,335.69,194.17
2044-02-06,P8803,Clothing,769.89,U581,24,Male,IL,30,1.2,9,1681.32,4051.47
2044-02-07,P8804,Furniture,775.09,U11,19,Male,NY,17,4.9,6,1255.96,2183.12
2044-02-08,P8805,Furniture,204.71,U440,50,Male,TX,31,2.0,7,804.22,3974.07
2044-02-09,P8806,Furniture,223.11,U888,28,Female,WA,0,2.0,2,968.74,939.55
2044-02-10,P8807,Furniture,970.2,U82,35,Female,NV,4,2.6,9,1959.48,3406.7
2044-02-11,P8808,Clothing,823.42,U176,60,Male,OR,28,2.7,3,76.73,143.97
2044-02-12,P8809,Furniture,615.64,U807,37,Female,CA,11,2.4,7,624.7,3003.16
2044-02-13,P8810,Furniture,385.19,U249,45,Male,NY,37,3.8,6,347.13,3539.49
2044-02-14,P8811,Furniture,124.55,U379,38,Female,OR,1,4.9,5,252.24,855.01
2044-02-15,P8812,Books,741.07,U34,19,Female,NY,8,4.7,2,974.53,3480.22
2044-02-16,P8813,Clothing,321.11,U710,33,Male,NV,43,3.3,5,668.97,4567.37
2044-02-17,P8814,Books,60.88,U828,23,Female,WA,5,3.8,3,899.3,4857.32
2044-02-18,P8815,Books,21.69,U590,40,Female,CA,35,2.7,2,1839.49,3006.71
2044-02-19,P8816,Clothing,356.79,U965,35,Female,FL,28,5.0,3,1193.94,3918.96
2044-02-20,P8817,Books,207.24,U595,62,Male,TX,12,2.4,5,1251.65,2757.63
2044-02-21,P8818,Furniture,974.21,U76,23,Male,OR,32,3.8,2,936.27,1282.94
2044-02-22,P8819,Books,708.22,U196,41,Male,FL,1,3.3,2,1945.51,3100.15
2044-02-23,P8820,Books,590.02,U614,32,Male,TX,43,3.5,3,215.85,3256.85
2044-02-24,P8821,Clothing,953.17,U175,38,Female,CA,9,1.7,9,1318.8,4305.35
2044-02-25,P8822,Furniture,976.25,U629,29,Male,CA,31,2.5,8,330.34,1510.86
2044-02-26,P8823,Clothing,65.13,U654,57,Female,TX,4,2.3,3,272.93,2634.09
2044-02-27,P8824,Furniture,991.26,U597,35,Male,TX,47,1.4,2,708.59,1049.79
2044-02-28,P8825,Furniture,116.3,U890,35,Female,CA,24,1.7,4,477.62,4366.04
2044-02-29,P8826,Electronics,249.24,U103,34,Male,IL,37,3.9,4,1565.45,3086.05
2044-03-01,P8827,Books,505.24,U146,43,Male,CA,27,3.7,3,1953.79,2148.26
2044-03-02,P8828,Electronics,237.89,U61,47,Male,WA,8,3.0,5,1686.05,372.67
2044-03-03,P8829,Electronics,171.92,U202,52,Female,TX,36,3.3,9,953.34,2981.35
2044-03-04,P8830,Clothing,242.96,U691,64,Female,CA,39,3.8,6,533.47,1492.48
2044-03-05,P8831,Furniture,466.73,U367,36,Male,TX,49,5.0,8,1231.12,2576.56
2044-03-06,P8832,Clothing,793.04,U510,50,Male,NV,13,2.6,1,1220.27,1749.01
2044-03-07,P8833,Furniture,787.17,U915,22,Female,NV,9,1.1,1,612.81,2362.05
2044-03-08,P8834,Books,173.95,U214,58,Male,NV,44,4.6,9,1885.78,4331.44
2044-03-09,P8835,Furniture,182.53,U119,35,Male,OR,30,1.5,9,689.38,1197.88
2044-03-10,P8836,Books,252.21,U610,35,Female,CA,35,4.2,1,823.36,1462.76
2044-03-11,P8837,Clothing,974.07,U791,23,Female,OR,25,3.8,3,409.99,661.7
2044-03-12,P8838,Clothing,839.07,U116,18,Female,CA,33,4.5,8,589.86,3556.66
2044-03-13,P8839,Books,685.57,U491,24,Female,FL,7,3.7,5,596.22,4295.36
2044-03-14,P8840,Electronics,710.92,U691,55,Male,NY,4,1.5,2,277.33,2935.34
2044-03-15,P8841,Books,262.63,U27,63,Female,IL,26,2.2,8,897.5,148.38
2044-03-16,P8842,Electronics,511.28,U541,57,Male,WA,2,2.3,5,1872.32,2448.76
